ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
web_form,2023-07-08 07:07:00.000000000,2023-07-08 11:10:00.000000000,2023-07-08 11:51:00.000000000,2,False,82ec89,orange
web_form,2023-07-06 21:22:00.000000000,2023-07-08 12:49:10.806915285,2023-07-08 13:20:10.806915285,1,False,82ec89,orange
live_chat,2023-07-08 13:25:10.806915285,2023-07-08 13:25:10.806915285,2023-07-08 13:42:10.806915285,1,False,82ec89,orange
email,2023-07-07 08:51:00.000000000,2023-07-08 13:46:10.806915285,2023-07-08 14:15:10.806915285,3,True,82ec89,orange
email,2023-07-06 07:45:00.000000000,2023-07-08 14:22:10.806915285,2023-07-08 15:05:10.806915285,1,True,82ec89,orange
web_form,2023-07-08 08:30:00.000000000,2023-07-08 15:11:10.806915285,2023-07-08 15:42:10.806915285,1,False,82ec89,orange
web_form,2023-07-05 17:42:00.000000000,2023-07-08 15:47:10.806915285,2023-07-08 16:18:10.806915285,1,False,82ec89,orange
web_form,2023-07-08 08:06:00.000000000,2023-07-08 16:20:10.806915285,2023-07-08 16:56:10.806915285,1,False,82ec89,orange
email,2023-07-06 18:33:00.000000000,2023-07-08 16:59:10.806915285,2023-07-08 17:32:10.806915285,1,True,82ec89,orange
web_form,2023-07-06 21:58:00.000000000,2023-07-09 08:34:00.000000000,2023-07-09 09:05:00.000000000,1,False,82ec89,orange
email,2023-07-06 08:30:00.000000000,2023-07-09 09:08:00.000000000,2023-07-09 09:44:00.000000000,1,True,82ec89,orange
email,2023-07-09 09:07:00.000000000,2023-07-09 09:53:00.000000000,2023-07-09 10:28:00.000000000,1,False,82ec89,orange
web_form,2023-07-07 10:07:00.000000000,2023-07-09 10:33:00.000000000,2023-07-09 11:13:00.000000000,1,False,82ec89,orange
email,2023-07-08 06:23:00.000000000,2023-07-09 11:16:00.000000000,2023-07-09 11:55:00.000000000,1,True,82ec89,orange
email,2023-07-09 08:26:00.000000000,2023-07-09 12:53:23.721048884,2023-07-09 13:26:23.721048884,2,False,82ec89,orange
email,2023-07-08 10:00:00.000000000,2023-07-09 13:29:23.721048884,2023-07-09 14:00:23.721048884,1,False,82ec89,orange
web_form,2023-07-09 09:14:00.000000000,2023-07-09 14:06:23.721048884,2023-07-09 14:37:23.721048884,2,True,82ec89,orange
web_form,2023-07-09 12:23:00.000000000,2023-07-09 14:42:23.721048884,2023-07-09 15:14:23.721048884,1,False,82ec89,orange
web_form,2023-07-07 18:40:00.000000000,2023-07-09 15:18:23.721048884,2023-07-09 16:00:23.721048884,2,False,82ec89,orange
live_chat,2023-07-09 16:11:23.721048884,2023-07-09 16:11:23.721048884,2023-07-09 16:41:23.721048884,1,False,82ec89,orange
live_chat,2023-07-09 16:43:23.721048884,2023-07-09 16:43:23.721048884,2023-07-09 17:07:23.721048884,1,False,82ec89,orange
email,2023-07-04 07:32:00.000000000,2023-07-10 08:33:00.000000000,2023-07-10 09:15:00.000000000,3,True,82ec89,orange
web_form,2023-07-05 16:22:00.000000000,2023-07-10 09:22:00.000000000,2023-07-10 09:51:00.000000000,1,False,82ec89,orange
email,2023-07-08 21:54:00.000000000,2023-07-10 09:58:00.000000000,2023-07-10 10:43:00.000000000,1,False,82ec89,orange
email,2023-07-05 14:36:00.000000000,2023-07-10 10:49:00.000000000,2023-07-10 11:28:00.000000000,2,False,82ec89,orange
email,2023-07-09 09:03:00.000000000,2023-07-10 11:33:00.000000000,2023-07-10 12:11:00.000000000,1,False,82ec89,orange
web_form,2023-07-03 19:32:00.000000000,2023-07-10 13:14:09.032158746,2023-07-10 13:58:09.032158746,1,False,82ec89,orange
email,2023-07-06 13:22:00.000000000,2023-07-10 14:01:09.032158746,2023-07-10 14:40:09.032158746,1,False,82ec89,orange
live_chat,2023-07-10 14:47:09.032158746,2023-07-10 14:47:09.032158746,2023-07-10 15:12:09.032158746,1,False,82ec89,orange
email,2023-07-07 15:32:00.000000000,2023-07-10 15:19:09.032158746,2023-07-10 15:52:09.032158746,2,False,82ec89,orange
live_chat,2023-07-10 15:56:09.032158746,2023-07-10 15:56:09.032158746,2023-07-10 16:21:09.032158746,1,True,82ec89,orange
live_chat,2023-07-10 16:25:09.032158746,2023-07-10 16:25:09.032158746,2023-07-10 16:45:09.032158746,1,False,82ec89,orange
email,2023-07-10 04:20:00.000000000,2023-07-10 16:51:09.032158746,2023-07-10 17:34:09.032158746,1,True,82ec89,orange
email,2023-07-07 08:50:00.000000000,2023-07-11 08:31:00.000000000,2023-07-11 09:02:00.000000000,1,False,82ec89,orange
email,2023-07-08 10:37:00.000000000,2023-07-11 09:08:00.000000000,2023-07-11 09:37:00.000000000,1,False,82ec89,orange
email,2023-07-09 13:25:00.000000000,2023-07-11 09:38:00.000000000,2023-07-11 10:17:00.000000000,1,False,82ec89,orange
web_form,2023-07-08 18:58:00.000000000,2023-07-11 10:26:00.000000000,2023-07-11 10:56:00.000000000,1,False,82ec89,orange
email,2023-07-11 08:46:00.000000000,2023-07-11 10:58:00.000000000,2023-07-11 11:43:00.000000000,1,False,82ec89,orange
email,2023-07-10 10:45:00.000000000,2023-07-11 11:48:00.000000000,2023-07-11 12:29:00.000000000,1,False,82ec89,orange
web_form,2023-07-09 19:55:00.000000000,2023-07-11 13:18:54.805474738,2023-07-11 13:47:54.805474738,2,True,82ec89,orange
web_form,2023-07-08 12:40:00.000000000,2023-07-11 13:49:54.805474738,2023-07-11 14:21:54.805474738,1,False,82ec89,orange
web_form,2023-07-11 07:32:00.000000000,2023-07-11 14:24:54.805474738,2023-07-11 14:58:54.805474738,1,False,82ec89,orange
web_form,2023-07-06 11:17:00.000000000,2023-07-11 15:02:54.805474738,2023-07-11 15:44:54.805474738,1,False,82ec89,orange
email,2023-07-06 12:36:00.000000000,2023-07-11 15:45:54.805474738,2023-07-11 16:27:54.805474738,1,True,82ec89,orange
web_form,2023-07-10 13:17:00.000000000,2023-07-11 16:30:54.805474738,2023-07-11 17:08:54.805474738,1,False,82ec89,orange
email,2023-07-10 14:23:00.000000000,2023-07-11 17:12:54.805474738,2023-07-11 17:47:54.805474738,2,True,82ec89,orange
web_form,2023-07-06 21:07:00.000000000,2023-07-11 17:52:54.805474738,2023-07-11 18:37:54.805474738,1,False,82ec89,orange
email,2023-07-08 15:49:00.000000000,2023-07-12 08:31:00.000000000,2023-07-12 09:10:00.000000000,1,False,82ec89,orange
email,2023-07-11 08:21:00.000000000,2023-07-12 09:13:00.000000000,2023-07-12 09:59:00.000000000,1,False,82ec89,orange
email,2023-07-12 07:03:00.000000000,2023-07-12 10:01:00.000000000,2023-07-12 10:35:00.000000000,1,False,82ec89,orange
email,2023-07-08 13:40:00.000000000,2023-07-12 10:39:00.000000000,2023-07-12 11:13:00.000000000,1,True,82ec89,orange
web_form,2023-07-11 13:17:00.000000000,2023-07-12 11:21:00.000000000,2023-07-12 11:57:00.000000000,1,False,82ec89,orange
web_form,2023-07-12 09:35:00.000000000,2023-07-12 12:53:11.711720066,2023-07-12 13:34:11.711720066,1,False,82ec89,orange
email,2023-07-08 12:19:00.000000000,2023-07-12 13:40:11.711720066,2023-07-12 14:17:11.711720066,2,False,82ec89,orange
email,2023-07-12 10:55:00.000000000,2023-07-12 14:21:11.711720066,2023-07-12 15:03:11.711720066,2,False,82ec89,orange
web_form,2023-07-11 13:42:00.000000000,2023-07-12 15:10:11.711720066,2023-07-12 15:42:11.711720066,1,True,82ec89,orange
live_chat,2023-07-12 15:44:11.711720066,2023-07-12 15:44:11.711720066,2023-07-12 16:06:11.711720066,1,True,82ec89,orange
live_chat,2023-07-12 16:06:11.711720066,2023-07-12 16:06:11.711720066,2023-07-12 16:32:11.711720066,1,False,82ec89,orange
email,2023-07-06 09:08:00.000000000,2023-07-12 16:33:11.711720066,2023-07-12 17:12:11.711720066,1,False,82ec89,orange
email,2023-07-12 09:34:00.000000000,2023-07-13 08:36:00.000000000,2023-07-13 09:18:00.000000000,1,False,82ec89,orange
email,2023-07-12 17:37:00.000000000,2023-07-13 09:19:00.000000000,2023-07-13 09:53:00.000000000,2,True,82ec89,orange
email,2023-07-13 06:14:00.000000000,2023-07-13 09:59:00.000000000,2023-07-13 10:39:00.000000000,1,False,82ec89,orange
web_form,2023-07-08 16:45:00.000000000,2023-07-13 10:46:00.000000000,2023-07-13 11:26:00.000000000,1,False,82ec89,orange
email,2023-07-12 17:22:00.000000000,2023-07-13 11:29:00.000000000,2023-07-13 12:09:00.000000000,2,True,82ec89,orange
email,2023-07-11 10:37:00.000000000,2023-07-13 13:07:27.348491503,2023-07-13 13:47:27.348491503,3,True,82ec89,orange
live_chat,2023-07-13 13:50:27.348491503,2023-07-13 13:50:27.348491503,2023-07-13 14:13:27.348491503,1,False,82ec89,orange
web_form,2023-07-12 09:36:00.000000000,2023-07-13 14:15:27.348491503,2023-07-13 14:57:27.348491503,2,True,82ec89,orange
web_form,2023-07-12 15:25:00.000000000,2023-07-13 15:01:27.348491503,2023-07-13 15:39:27.348491503,1,False,82ec89,orange
web_form,2023-07-11 09:23:00.000000000,2023-07-13 15:46:27.348491503,2023-07-13 16:29:27.348491503,1,False,82ec89,orange
email,2023-07-11 17:27:00.000000000,2023-07-13 16:33:27.348491503,2023-07-13 17:13:27.348491503,1,False,82ec89,orange
email,2023-07-13 12:22:00.000000000,2023-07-14 08:35:00.000000000,2023-07-14 09:34:00.000000000,1,False,82ec89,orange
web_form,2023-07-12 09:07:00.000000000,2023-07-14 09:38:00.000000000,2023-07-14 10:19:00.000000000,1,False,82ec89,orange
web_form,2023-07-10 02:10:00.000000000,2023-07-14 10:23:00.000000000,2023-07-14 11:01:00.000000000,3,True,82ec89,orange
web_form,2023-07-10 15:15:00.000000000,2023-07-14 11:02:00.000000000,2023-07-14 11:39:00.000000000,2,True,82ec89,orange
live_chat,2023-07-14 11:45:00.000000000,2023-07-14 11:45:00.000000000,2023-07-14 12:09:00.000000000,3,True,82ec89,orange
web_form,2023-07-11 22:29:00.000000000,2023-07-14 13:13:36.961659257,2023-07-14 13:48:36.961659257,2,False,82ec89,orange
email,2023-07-14 12:42:00.000000000,2023-07-14 13:51:36.961659257,2023-07-14 14:23:36.961659257,1,False,82ec89,orange
web_form,2023-07-10 10:10:00.000000000,2023-07-14 14:26:36.961659257,2023-07-14 15:00:36.961659257,3,True,82ec89,orange
web_form,2023-07-13 09:06:00.000000000,2023-07-14 15:07:36.961659257,2023-07-14 15:44:36.961659257,2,True,82ec89,orange
email,2023-07-03 17:23:00.000000000,2023-07-14 15:51:36.961659257,2023-07-14 16:21:36.961659257,3,True,82ec89,orange
email,2023-07-12 23:38:00.000000000,2023-07-14 16:24:36.961659257,2023-07-14 16:49:36.961659257,1,False,82ec89,orange
web_form,2023-07-08 09:28:00.000000000,2023-07-15 08:32:00.000000000,2023-07-15 09:10:00.000000000,1,False,82ec89,orange
email,2023-07-12 10:23:00.000000000,2023-07-15 09:14:00.000000000,2023-07-15 09:53:00.000000000,1,False,82ec89,orange
web_form,2023-07-12 18:20:00.000000000,2023-07-15 09:59:00.000000000,2023-07-15 10:37:00.000000000,1,False,82ec89,orange
web_form,2023-07-11 05:27:00.000000000,2023-07-15 10:37:00.000000000,2023-07-15 11:19:00.000000000,3,True,82ec89,orange
email,2023-07-14 09:57:00.000000000,2023-07-15 11:21:00.000000000,2023-07-15 12:01:00.000000000,1,False,82ec89,orange
email,2023-07-14 15:24:00.000000000,2023-07-15 13:08:23.805376437,2023-07-15 13:45:23.805376437,1,False,82ec89,orange
email,2023-07-14 01:09:00.000000000,2023-07-15 13:48:23.805376437,2023-07-15 14:24:23.805376437,3,False,82ec89,orange
web_form,2023-07-08 13:00:00.000000000,2023-07-15 14:27:23.805376437,2023-07-15 15:02:23.805376437,3,True,82ec89,orange
web_form,2023-07-15 08:58:00.000000000,2023-07-15 15:04:23.805376437,2023-07-15 15:43:23.805376437,3,False,82ec89,orange
email,2023-07-13 13:53:00.000000000,2023-07-15 15:48:23.805376437,2023-07-15 16:31:23.805376437,1,False,82ec89,orange
live_chat,2023-07-15 16:36:23.805376437,2023-07-15 16:36:23.805376437,2023-07-15 16:52:23.805376437,1,False,82ec89,orange
web_form,2023-07-14 10:43:00.000000000,2023-07-15 16:54:23.805376437,2023-07-15 17:38:23.805376437,1,False,82ec89,orange
web_form,2023-07-15 21:10:00.000000000,2023-07-16 08:39:00.000000000,2023-07-16 09:32:00.000000000,1,False,82ec89,orange
web_form,2023-07-14 14:23:00.000000000,2023-07-16 09:41:00.000000000,2023-07-16 10:22:00.000000000,2,False,82ec89,orange
web_form,2023-07-16 05:36:00.000000000,2023-07-16 10:25:00.000000000,2023-07-16 11:04:00.000000000,1,False,82ec89,orange
live_chat,2023-07-16 11:08:00.000000000,2023-07-16 11:08:00.000000000,2023-07-16 11:36:00.000000000,2,True,82ec89,orange
live_chat,2023-07-16 11:40:00.000000000,2023-07-16 11:40:00.000000000,2023-07-16 12:04:00.000000000,2,True,82ec89,orange
web_form,2023-07-15 17:20:00.000000000,2023-07-16 13:02:38.092796756,2023-07-16 13:31:38.092796756,2,False,82ec89,orange
live_chat,2023-07-16 13:35:38.092796756,2023-07-16 13:35:38.092796756,2023-07-16 13:58:38.092796756,2,False,82ec89,orange
web_form,2023-07-10 22:22:00.000000000,2023-07-16 14:03:38.092796756,2023-07-16 14:52:38.092796756,1,False,82ec89,orange
web_form,2023-07-13 11:06:00.000000000,2023-07-16 14:53:38.092796756,2023-07-16 15:28:38.092796756,1,False,82ec89,orange
email,2023-07-13 17:48:00.000000000,2023-07-16 15:33:38.092796756,2023-07-16 16:06:38.092796756,1,False,82ec89,orange
email,2023-07-15 12:35:00.000000000,2023-07-16 16:13:38.092796756,2023-07-16 16:50:38.092796756,1,False,82ec89,orange
web_form,2023-07-16 06:20:00.000000000,2023-07-16 16:53:38.092796756,2023-07-16 17:36:38.092796756,1,True,82ec89,orange
web_form,2023-07-11 13:07:00.000000000,2023-07-17 08:38:00.000000000,2023-07-17 09:05:00.000000000,2,False,82ec89,orange
email,2023-07-14 12:52:00.000000000,2023-07-17 09:10:00.000000000,2023-07-17 09:43:00.000000000,1,False,82ec89,orange
email,2023-07-16 15:17:00.000000000,2023-07-17 09:48:00.000000000,2023-07-17 10:32:00.000000000,1,True,82ec89,orange
web_form,2023-07-16 19:30:00.000000000,2023-07-17 10:37:00.000000000,2023-07-17 11:15:00.000000000,1,False,82ec89,orange
email,2023-07-14 10:06:00.000000000,2023-07-17 11:17:00.000000000,2023-07-17 12:14:00.000000000,1,False,82ec89,orange
web_form,2023-07-13 12:12:00.000000000,2023-07-17 12:58:57.932716859,2023-07-17 13:36:57.932716859,2,False,82ec89,orange
web_form,2023-07-16 11:03:00.000000000,2023-07-17 13:40:57.932716859,2023-07-17 14:09:57.932716859,1,False,82ec89,orange
email,2023-07-16 21:41:00.000000000,2023-07-17 14:12:57.932716859,2023-07-17 14:53:57.932716859,3,True,82ec89,orange
web_form,2023-07-11 18:27:00.000000000,2023-07-17 15:00:57.932716859,2023-07-17 15:29:57.932716859,2,False,82ec89,orange
email,2023-07-11 10:03:00.000000000,2023-07-17 15:31:57.932716859,2023-07-17 16:12:57.932716859,1,False,82ec89,orange
email,2023-07-11 09:23:00.000000000,2023-07-17 16:13:57.932716859,2023-07-17 16:59:57.932716859,3,True,82ec89,orange
web_form,2023-07-11 15:20:00.000000000,2023-07-18 08:34:00.000000000,2023-07-18 09:17:00.000000000,1,False,82ec89,orange
email,2023-07-09 12:47:00.000000000,2023-07-18 09:19:00.000000000,2023-07-18 10:10:00.000000000,1,True,82ec89,orange
email,2023-07-15 14:38:00.000000000,2023-07-18 10:13:00.000000000,2023-07-18 11:01:00.000000000,2,True,82ec89,orange
live_chat,2023-07-18 11:04:00.000000000,2023-07-18 11:04:00.000000000,2023-07-18 11:22:00.000000000,1,False,82ec89,orange
email,2023-07-17 19:38:00.000000000,2023-07-18 11:28:00.000000000,2023-07-18 12:07:00.000000000,1,False,82ec89,orange
web_form,2023-07-18 03:29:00.000000000,2023-07-18 13:03:34.421577830,2023-07-18 13:43:34.421577830,1,False,82ec89,orange
live_chat,2023-07-18 13:49:34.421577830,2023-07-18 13:49:34.421577830,2023-07-18 14:15:34.421577830,2,False,82ec89,orange
web_form,2023-07-15 13:26:00.000000000,2023-07-18 14:17:34.421577830,2023-07-18 14:45:34.421577830,1,False,82ec89,orange
email,2023-07-16 14:19:00.000000000,2023-07-18 14:49:34.421577830,2023-07-18 15:19:34.421577830,3,True,82ec89,orange
web_form,2023-07-15 12:31:00.000000000,2023-07-18 15:21:34.421577830,2023-07-18 16:06:34.421577830,1,False,82ec89,orange
web_form,2023-07-16 16:54:00.000000000,2023-07-18 16:10:34.421577830,2023-07-18 16:52:34.421577830,1,False,82ec89,orange
web_form,2023-07-16 11:39:00.000000000,2023-07-18 16:55:34.421577830,2023-07-18 17:30:34.421577830,1,False,82ec89,orange
email,2023-07-15 11:22:00.000000000,2023-07-19 08:35:00.000000000,2023-07-19 09:11:00.000000000,1,False,82ec89,orange
web_form,2023-07-18 10:15:00.000000000,2023-07-19 09:16:00.000000000,2023-07-19 09:53:00.000000000,3,True,82ec89,orange
email,2023-07-14 11:29:00.000000000,2023-07-19 09:57:00.000000000,2023-07-19 10:32:00.000000000,1,False,82ec89,orange
web_form,2023-07-18 16:48:00.000000000,2023-07-19 10:39:00.000000000,2023-07-19 11:27:00.000000000,1,True,82ec89,orange
email,2023-07-19 09:47:00.000000000,2023-07-19 11:28:00.000000000,2023-07-19 12:00:00.000000000,2,False,82ec89,orange
email,2023-07-12 21:20:00.000000000,2023-07-19 13:11:09.605840630,2023-07-19 13:56:09.605840630,3,False,82ec89,orange
live_chat,2023-07-19 14:00:09.605840630,2023-07-19 14:00:09.605840630,2023-07-19 14:26:09.605840630,1,True,82ec89,orange
email,2023-07-16 18:55:00.000000000,2023-07-19 14:27:09.605840630,2023-07-19 14:59:09.605840630,2,True,82ec89,orange
email,2023-07-19 13:51:00.000000000,2023-07-19 15:00:09.605840630,2023-07-19 15:31:09.605840630,1,False,82ec89,orange
web_form,2023-07-18 21:59:00.000000000,2023-07-19 15:36:09.605840630,2023-07-19 16:17:09.605840630,1,False,82ec89,orange
web_form,2023-07-18 10:39:00.000000000,2023-07-19 16:20:09.605840630,2023-07-19 16:54:09.605840630,3,True,82ec89,orange
email,2023-07-18 20:40:00.000000000,2023-07-19 16:55:09.605840630,2023-07-19 17:29:09.605840630,1,False,82ec89,orange
web_form,2023-07-19 13:20:00.000000000,2023-07-20 08:33:00.000000000,2023-07-20 09:14:00.000000000,1,False,82ec89,orange
web_form,2023-07-18 10:21:00.000000000,2023-07-20 09:20:00.000000000,2023-07-20 09:54:00.000000000,1,True,82ec89,orange
email,2023-07-17 15:15:00.000000000,2023-07-20 09:59:00.000000000,2023-07-20 10:35:00.000000000,1,False,82ec89,orange
web_form,2023-07-15 12:34:00.000000000,2023-07-20 10:38:00.000000000,2023-07-20 11:07:00.000000000,2,True,82ec89,orange
email,2023-07-18 18:52:00.000000000,2023-07-20 11:15:00.000000000,2023-07-20 11:48:00.000000000,1,True,82ec89,orange
email,2023-07-15 06:06:00.000000000,2023-07-20 11:50:00.000000000,2023-07-20 12:18:00.000000000,1,False,82ec89,orange
email,2023-07-20 03:17:00.000000000,2023-07-20 13:26:40.509126842,2023-07-20 14:04:40.509126842,1,False,82ec89,orange
email,2023-07-18 14:17:00.000000000,2023-07-20 14:11:40.509126842,2023-07-20 14:54:40.509126842,3,False,82ec89,orange
web_form,2023-07-17 14:01:00.000000000,2023-07-20 14:55:40.509126842,2023-07-20 15:28:40.509126842,2,False,82ec89,orange
web_form,2023-07-19 10:15:00.000000000,2023-07-20 15:30:40.509126842,2023-07-20 15:52:40.509126842,1,True,82ec89,orange
email,2023-07-15 07:28:00.000000000,2023-07-20 15:59:40.509126842,2023-07-20 16:36:40.509126842,1,False,82ec89,orange
web_form,2023-07-18 05:02:00.000000000,2023-07-20 16:36:40.509126842,2023-07-20 17:15:40.509126842,3,True,82ec89,orange
web_form,2023-07-17 10:37:00.000000000,2023-07-21 08:36:00.000000000,2023-07-21 09:10:00.000000000,1,False,82ec89,orange
email,2023-07-16 17:03:00.000000000,2023-07-21 09:13:00.000000000,2023-07-21 09:47:00.000000000,1,False,82ec89,orange
web_form,2023-07-07 10:02:00.000000000,2023-07-21 09:50:00.000000000,2023-07-21 10:23:00.000000000,3,True,82ec89,orange
email,2023-07-15 10:48:00.000000000,2023-07-21 10:26:00.000000000,2023-07-21 10:56:00.000000000,1,False,82ec89,orange
email,2023-07-21 08:51:00.000000000,2023-07-21 10:59:00.000000000,2023-07-21 11:32:00.000000000,1,False,82ec89,orange
web_form,2023-07-20 11:59:00.000000000,2023-07-21 11:36:00.000000000,2023-07-21 12:12:00.000000000,1,False,82ec89,orange
web_form,2023-07-20 09:26:00.000000000,2023-07-21 13:12:23.503568544,2023-07-21 13:50:23.503568544,3,True,82ec89,orange
email,2023-07-17 13:55:00.000000000,2023-07-21 13:54:23.503568544,2023-07-21 14:28:23.503568544,1,False,82ec89,orange
email,2023-07-21 12:26:00.000000000,2023-07-21 14:29:23.503568544,2023-07-21 15:01:23.503568544,1,False,82ec89,orange
web_form,2023-07-19 08:45:00.000000000,2023-07-21 15:10:23.503568544,2023-07-21 15:41:23.503568544,2,False,82ec89,orange
web_form,2023-07-17 06:41:00.000000000,2023-07-21 15:45:23.503568544,2023-07-21 16:29:23.503568544,3,True,82ec89,orange
web_form,2023-07-20 23:59:00.000000000,2023-07-21 16:33:23.503568544,2023-07-21 17:05:23.503568544,1,False,82ec89,orange
email,2023-07-20 21:46:00.000000000,2023-07-22 08:39:00.000000000,2023-07-22 09:13:00.000000000,1,False,82ec89,orange
live_chat,2023-07-22 09:14:00.000000000,2023-07-22 09:14:00.000000000,2023-07-22 09:35:00.000000000,3,True,82ec89,orange
web_form,2023-07-16 10:10:00.000000000,2023-07-22 09:38:00.000000000,2023-07-22 10:18:00.000000000,1,False,82ec89,orange
web_form,2023-07-16 15:17:00.000000000,2023-07-22 10:23:00.000000000,2023-07-22 10:49:00.000000000,1,False,82ec89,orange
live_chat,2023-07-22 10:54:00.000000000,2023-07-22 10:54:00.000000000,2023-07-22 11:19:00.000000000,3,False,82ec89,orange
email,2023-07-19 12:36:00.000000000,2023-07-22 11:24:00.000000000,2023-07-22 11:54:00.000000000,1,False,82ec89,orange
email,2023-07-19 19:21:00.000000000,2023-07-22 12:57:57.601056924,2023-07-22 13:46:57.601056924,1,False,82ec89,orange
email,2023-07-17 13:22:00.000000000,2023-07-22 13:49:57.601056924,2023-07-22 14:23:57.601056924,2,True,82ec89,orange
web_form,2023-07-18 13:00:00.000000000,2023-07-22 14:26:57.601056924,2023-07-22 15:01:57.601056924,1,False,82ec89,orange
web_form,2023-07-21 14:46:00.000000000,2023-07-22 15:03:57.601056924,2023-07-22 15:29:57.601056924,1,False,82ec89,orange
web_form,2023-07-18 18:48:00.000000000,2023-07-22 15:33:57.601056924,2023-07-22 16:08:57.601056924,2,True,82ec89,orange
email,2023-07-18 14:10:00.000000000,2023-07-22 16:14:57.601056924,2023-07-22 17:00:57.601056924,1,False,82ec89,orange
web_form,2023-07-22 13:56:00.000000000,2023-07-23 08:34:00.000000000,2023-07-23 09:04:00.000000000,1,False,82ec89,orange
email,2023-07-22 12:13:00.000000000,2023-07-23 09:06:00.000000000,2023-07-23 09:49:00.000000000,1,False,82ec89,orange
web_form,2023-07-23 08:53:00.000000000,2023-07-23 09:52:00.000000000,2023-07-23 10:27:00.000000000,1,False,82ec89,orange
email,2023-07-22 13:16:00.000000000,2023-07-23 10:30:00.000000000,2023-07-23 11:09:00.000000000,1,False,82ec89,orange
email,2023-07-21 10:54:00.000000000,2023-07-23 11:16:00.000000000,2023-07-23 11:59:00.000000000,1,False,82ec89,orange
web_form,2023-07-22 06:45:00.000000000,2023-07-23 12:56:36.216036602,2023-07-23 13:49:36.216036602,1,False,82ec89,orange
web_form,2023-07-20 12:50:00.000000000,2023-07-23 13:54:36.216036602,2023-07-23 14:35:36.216036602,1,False,82ec89,orange
email,2023-07-23 07:42:00.000000000,2023-07-23 14:41:36.216036602,2023-07-23 15:25:36.216036602,1,False,82ec89,orange
email,2023-07-22 08:53:00.000000000,2023-07-23 15:29:36.216036602,2023-07-23 16:00:36.216036602,3,False,82ec89,orange
email,2023-07-20 12:22:00.000000000,2023-07-23 16:03:36.216036602,2023-07-23 16:49:36.216036602,1,True,82ec89,orange
email,2023-07-21 09:55:00.000000000,2023-07-24 08:36:00.000000000,2023-07-24 09:19:00.000000000,3,False,82ec89,orange
email,2023-07-23 16:58:00.000000000,2023-07-24 09:21:00.000000000,2023-07-24 10:05:00.000000000,3,True,82ec89,orange
web_form,2023-07-20 14:41:00.000000000,2023-07-24 10:09:00.000000000,2023-07-24 10:43:00.000000000,1,False,82ec89,orange
web_form,2023-07-23 18:57:00.000000000,2023-07-24 10:46:00.000000000,2023-07-24 11:19:00.000000000,1,False,82ec89,orange
web_form,2023-07-21 19:43:00.000000000,2023-07-24 11:28:00.000000000,2023-07-24 12:06:00.000000000,1,False,82ec89,orange
email,2023-07-19 10:28:00.000000000,2023-07-24 13:15:29.894777191,2023-07-24 14:03:29.894777191,1,False,82ec89,orange
web_form,2023-07-22 15:12:00.000000000,2023-07-24 14:05:29.894777191,2023-07-24 14:34:29.894777191,1,False,82ec89,orange
web_form,2023-07-24 07:55:00.000000000,2023-07-24 14:38:29.894777191,2023-07-24 15:13:29.894777191,1,False,82ec89,orange
email,2023-07-24 11:49:00.000000000,2023-07-24 15:17:29.894777191,2023-07-24 15:55:29.894777191,1,False,82ec89,orange
web_form,2023-07-24 14:30:00.000000000,2023-07-24 15:55:29.894777191,2023-07-24 16:32:29.894777191,1,False,82ec89,orange
email,2023-07-23 14:04:00.000000000,2023-07-24 16:34:29.894777191,2023-07-24 17:08:29.894777191,1,False,82ec89,orange
live_chat,2023-07-25 08:40:00.000000000,2023-07-25 08:40:00.000000000,2023-07-25 09:00:00.000000000,3,False,82ec89,orange
web_form,2023-07-23 19:13:00.000000000,2023-07-25 09:05:00.000000000,2023-07-25 09:47:00.000000000,1,False,82ec89,orange
email,2023-07-24 03:09:00.000000000,2023-07-25 09:54:00.000000000,2023-07-25 10:36:00.000000000,3,True,82ec89,orange
web_form,2023-07-24 12:12:00.000000000,2023-07-25 10:41:00.000000000,2023-07-25 11:32:00.000000000,1,False,82ec89,orange
web_form,2023-07-16 08:59:00.000000000,2023-07-25 11:36:00.000000000,2023-07-25 12:21:00.000000000,1,False,82ec89,orange
web_form,2023-07-25 12:09:00.000000000,2023-07-25 13:10:12.536316046,2023-07-25 13:28:12.536316046,2,False,82ec89,orange
email,2023-07-23 11:36:00.000000000,2023-07-25 13:31:12.536316046,2023-07-25 14:05:12.536316046,3,True,82ec89,orange
email,2023-07-14 02:43:00.000000000,2023-07-25 14:12:12.536316046,2023-07-25 14:45:12.536316046,1,False,82ec89,orange
web_form,2023-07-25 12:54:00.000000000,2023-07-25 14:51:12.536316046,2023-07-25 15:16:12.536316046,1,False,82ec89,orange
web_form,2023-07-25 12:40:00.000000000,2023-07-25 15:20:12.536316046,2023-07-25 15:48:12.536316046,1,False,82ec89,orange
web_form,2023-07-25 14:49:00.000000000,2023-07-25 15:54:12.536316046,2023-07-25 16:28:12.536316046,1,False,82ec89,orange
web_form,2023-07-25 13:28:00.000000000,2023-07-25 16:31:12.536316046,2023-07-25 17:05:12.536316046,1,False,82ec89,orange
live_chat,2023-07-26 08:36:00.000000000,2023-07-26 08:36:00.000000000,2023-07-26 08:56:00.000000000,1,False,82ec89,orange
